Date,Year-Month,Final Product Category,Review,spam_label,spam_confidence,detected_lang,is_english,has_justification,review_weight
28/02/2024,01/02/2024,Unknown,"good communication, good representative, on time",LABEL_0,0.937,en,True,False,0.9
28/02/2024,01/02/2024,Gas Products,"I have had my central heating checked and serviced for many years with CORGI HomePlan and I have always been well satisfied with the efficiency, consideration, quality, attitude and conduct of the personnel.",LABEL_0,0.931,en,True,False,0.9
28/02/2024,01/02/2024,Home Electrical,Sorted out our intermittent fault by trial and error. Great service even coming to us on a Sunday ,LABEL_0,0.93,en,True,False,0.9
28/02/2024,01/02/2024,Unknown,Very proffesional,LABEL_0,0.936,en,True,False,0.9
28/02/2024,01/02/2024,Unknown,spot on as usual,LABEL_0,0.935,en,True,True,1.0
28/02/2024,01/02/2024,Unknown,It was quick and easy ,LABEL_0,0.938,en,True,False,0.9
28/02/2024,01/02/2024,Unknown,I've already conveyed this via a previous messsge,LABEL_0,0.938,en,True,False,0.9
28/02/2024,01/02/2024,Plumbing & Drains,"Made the call at 8am to report blocked drain heard back from company assigned to come out at 10am, said they could get to me by 12.40, they came on time very nice chap came very professional and friendly  very quickly solved the problem. Yours gratefully David Lay",LABEL_0,0.91,en,True,False,0.9
28/02/2024,01/02/2024,Gas Products,"Tony was brilliant. He came out the same evening I did an online request as we had a water leak from our boiler.  He vert quickly identified the problem, ordered the parts and fitted in a couple of days.  Fantastic service, thank you Tony.",LABEL_0,0.935,en,True,True,1.0
28/02/2024,01/02/2024,Unknown,Brilliant service  as always by jordan,LABEL_0,0.934,en,True,True,1.0
28/02/2024,01/02/2024,Gas Products,"Really good, efficient service all round! ",LABEL_0,0.935,en,True,False,0.9
28/02/2024,01/02/2024,Gas Products,Your engineer Saifi was and clean and tidy and very knowledgeable in what he was doing I thanked him for solving the problem with my boiler ,LABEL_0,0.937,en,True,False,0.9
28/02/2024,01/02/2024,Gas Products,The work was thorough and the engineer let me know what was being done.,LABEL_0,0.938,en,True,False,0.9
28/02/2024,01/02/2024,Unknown,Excellent service ,LABEL_0,0.837,fr,False,False,0.45
28/02/2024,01/02/2024,Plumbing & Drains,Reported the problem in the morning and the plumber was here that afternoon.Took some measurements and was back the next day to fit the part.A job well done and very professional.Thank you,LABEL_0,0.935,en,True,False,0.9
28/02/2024,01/02/2024,Unknown,Easy to contact them and friendly people ,LABEL_0,0.937,en,True,False,0.9
28/02/2024,01/02/2024,Plumbing & Drains,The plumber came at the agreed time although I didn’t receive a telephone call in advance.   He did an efficient job and was a very pleasant young man.,LABEL_0,0.936,en,True,False,0.9
28/02/2024,01/02/2024,Unknown,"On time, efficient, clean working",LABEL_0,0.937,en,True,False,0.9
28/02/2024,01/02/2024,Unknown,Brilliant service,LABEL_0,0.886,en,True,False,0.9
29/02/2024,01/02/2024,Gas Products,All went well from appointment to coming along to do service. ,LABEL_0,0.936,en,True,False,0.9
29/02/2024,01/02/2024,Gas Products,Hard-working Engineer- tried to find fault but heating had been on so not possible. Will return when there is a fault again.,LABEL_0,0.936,en,True,False,0.9
29/02/2024,01/02/2024,Unknown,Pleasant engineer !,LABEL_0,0.933,en,True,False,0.9
29/02/2024,01/02/2024,Gas Products,By sending another engineer to review our problem who diagnosed fault was expansion vessel as problem ,LABEL_0,0.904,en,True,True,1.0
29/02/2024,01/02/2024,Unknown,Friendly and efficient ,LABEL_0,0.933,en,True,False,0.9
29/02/2024,01/02/2024,Gas Products,Incredibly quick response time and problem resolved very efficiently.,LABEL_0,0.936,en,True,False,0.9
29/02/2024,01/02/2024,Gas Products,"Great service Engineer called to let me know when arriving, knew straight away what the problem was.  Had to order part for the next day again kept me informed of time he would be back and job done",LABEL_0,0.935,en,True,False,0.9
29/02/2024,01/02/2024,Gas Products,Engineer very polite and got on with the task and soon had everything up and running. ,LABEL_0,0.938,en,True,False,0.9
29/02/2024,01/02/2024,Gas Products,"Your engineer attended quickly, and was able to fit a fresh temperature gauge, enabling the system to operate successfully. I was very impressed with his craftsmanship.  I did send a review that same day, but you appear not to have received it.  I heartily recommend your service and the skill of your engineer.First class.",LABEL_0,0.934,en,True,False,0.9
29/02/2024,01/02/2024,Gas Products,I had a call to arrange the boiler check up. The engineer called me that he is on the way. He efficient and knowledgeable.,LABEL_0,0.937,en,True,False,0.9
29/02/2024,01/02/2024,Gas Products,very good and got on with the job without any fuss which made me feel confident in the work on my boiler ,LABEL_0,0.937,en,True,False,0.9
29/02/2024,01/02/2024,Unknown,"Friendly, efficient, professional!",LABEL_0,0.936,en,True,False,0.9
29/02/2024,01/02/2024,Unknown,"On time, efficient.",LABEL_0,0.938,fr,False,False,0.45
29/02/2024,01/02/2024,Unknown,Brilliant service from start to finish ,LABEL_0,0.928,en,True,False,0.9
29/02/2024,01/02/2024,Gas Products,As always Corgi answered any queries immediately and kept me informed of my annual boiler service which was carried out efficiently by a very pleasant engineer.,LABEL_0,0.931,en,True,True,1.0
29/02/2024,01/02/2024,Gas Products,The engineer was good but I  it took a couple of calls to corgi to get an engineer booked,LABEL_0,0.937,en,True,False,0.9
29/02/2024,01/02/2024,Gas Products,Engineer turned up on time as arranged but unfortunately fault not fixed. Awaiting response. Hopefully it will be sorted.,LABEL_0,0.935,en,True,True,1.0
29/02/2024,01/02/2024,Gas Products,"Your engineer , Paul, was very efficient and helpful. His friendly attitude gave us confidence that everything was OK. ",LABEL_0,0.937,en,True,False,0.9
29/02/2024,01/02/2024,Unknown,Good service,LABEL_0,0.903,en,True,False,0.9
29/02/2024,01/02/2024,Unknown,Prompt service.,LABEL_0,0.913,en,True,False,0.9
29/02/2024,01/02/2024,Unknown,Good service and excellent timing and quick,LABEL_0,0.932,en,True,False,0.9
29/02/2024,01/02/2024,Unknown,Excellent service yet again.,LABEL_0,0.934,fr,False,False,0.45
29/02/2024,01/02/2024,Unknown,"Fast, efficient and friendly service. ",LABEL_0,0.933,en,True,False,0.9
29/02/2024,01/02/2024,Gas Products,Had to pay 2 call out charges for same problem.  It was fixed on 2nd visit,LABEL_0,0.928,en,True,False,0.9
29/02/2024,01/02/2024,Gas Products,We contacted Corgi about our annual boiler service plus a couple of repairs to our thermostatic valves. The representative was very polite and helpful and organised both jobs for us.They have now been carried out very satisfactory. ,LABEL_0,0.875,en,True,False,0.9
29/02/2024,01/02/2024,Gas Products,"Impeccable service from start to finish. Within 2 hours of requesting an emergency call out the engineer arrived, quickly diagnosed the problem, a replacement part was required and was fitted the following morning. Exemplary service throughout.",LABEL_0,0.638,en,True,False,0.9
29/02/2024,01/02/2024,Gas Products,"Well handled arrangement of appointment, technician on time, excellent job.",LABEL_0,0.934,en,True,False,0.9
29/02/2024,01/02/2024,Unknown,Only the best!,LABEL_0,0.937,en,True,False,0.9
01/03/2024,01/03/2024,Gas Products,"The engineer listened and responded with human kindness, instead of rushing off not wanting to get involved with a widowed woman who has been left to figure out how to maintain my boiler alone and never had to do these jobs before",LABEL_0,0.929,en,True,False,0.9
01/03/2024,01/03/2024,Gas Products,The engineer came as soon as possible and was very thorough. Found a leaking valve which he replaced. Wondering if valve was leaking when previous engineer came 11days earlier to do annual boiler service. ,LABEL_0,0.83,en,True,True,1.0
01/03/2024,01/03/2024,Gas Products,Engineer services boiler despite a fault happening on the boiler. Very understanding. ,LABEL_0,0.935,en,True,False,0.9
01/03/2024,01/03/2024,Gas Products,Corgy were helpful & prompt. My call was dealt with straightaway an engineer was sent & a good job was done. ,LABEL_0,0.936,en,True,False,0.9
01/03/2024,01/03/2024,Gas Products,Quick reliable service. Efficient engineer,LABEL_0,0.902,en,True,False,0.9
01/03/2024,01/03/2024,Gas Products,"The call centre staff were good, the heating engineer sent out was friendly, knowledgeable and repaired our problem quickly and efficiently.  First class service on this particular occasion.  ",LABEL_0,0.887,en,True,False,0.9
01/03/2024,01/03/2024,Gas Products,"The engineer did good work - and mended the heating, again.  He had to replace the only bit not replaced last time but at least it works now ahd we have heating",LABEL_0,0.936,en,True,False,0.9
01/03/2024,01/03/2024,Gas Products,"Very reliable, efficient and professional ",LABEL_0,0.934,en,True,False,0.9
01/03/2024,01/03/2024,Gas Products,Service carried out promptly and professionally ,LABEL_0,0.931,en,True,False,0.9
01/03/2024,01/03/2024,Gas Products,The Engineer was very thorough checking all aspects of the boiler based heating system. ,LABEL_0,0.932,en,True,False,0.9
01/03/2024,01/03/2024,Gas Products,The engineer was flexible and helpful when we had to rearrange the appointment several times due to illness. His work ethic was high as was his skil level,LABEL_0,0.931,en,True,True,1.0
01/03/2024,01/03/2024,Gas Products,"Promt service,engineer very friendly and courteous. ",LABEL_0,0.934,en,True,False,0.9
01/03/2024,01/03/2024,Unknown,Very efficient at dealing with telephone enquiries. Cheerful and professional engineers.,LABEL_0,0.933,en,True,False,0.9
01/03/2024,01/03/2024,Unknown,VERY HELPFUL AND PUNTUAL,LABEL_0,0.937,vi,False,False,0.45
01/03/2024,01/03/2024,Gas Products,Keeping to the agreed date and time. Telephone contact made before engineer arrived.,LABEL_0,0.935,en,True,False,0.9
02/03/2024,01/03/2024,Gas Products,Confirmed timeExplain what he was going to do.Reported any faults,LABEL_0,0.935,en,True,False,0.9
02/03/2024,01/03/2024,Gas Products,Excellent all round service ,LABEL_0,0.877,en,True,False,0.9
02/03/2024,01/03/2024,Gas Products,Annual boiler service arranged easily and quickly and engineer very professional and  efficient. ,LABEL_0,0.918,en,True,False,0.9
02/03/2024,01/03/2024,Gas Products,"On time local man which helped, very informative, done a great job, very pleased.",LABEL_0,0.937,en,True,False,0.9
02/03/2024,01/03/2024,Gas Products,"Having been with Corgi for a number a years we are very pleased with the service not only from the call center but also the highly skilled gas engineers that they have working for them,thankyou.",LABEL_0,0.918,en,True,False,0.9
02/03/2024,01/03/2024,Gas Products,The latest visit was quick and appears to have done the trick; time alone will tell.,LABEL_0,0.937,en,True,False,0.9
02/03/2024,01/03/2024,Unknown,Job done well ,LABEL_0,0.936,cy,False,False,0.45
02/03/2024,01/03/2024,Gas Products,The gas boiler engineer phoned ahead to say when he would arrive and came on time. He was polite and seemed to service the boiler efficiently.,LABEL_0,0.932,en,True,False,0.9
02/03/2024,01/03/2024,Unknown,First class service ,LABEL_0,0.804,en,True,False,0.9
02/03/2024,01/03/2024,Gas Products,I’ve always been very pleased with Corgi. If it’s an emergency they send a plumber quickly. The annual service was yesterday and I’m afraid the heating engineer was compelled to condemn my boiler. To be fair it was probably getting towards the end of its useful life. However the main reason was because an earlier engineer - we think in 2018 had put in a new flue and either broke or failed to fit the flue collector bracket - leaving me somewhat vulnerable! I have arranged for a new boiler to be fitted/ in the meantime I am ignoring the advice as I can’t be without heating and hot water for three weeks. Another three weeks should not make much difference given how long it’s been like that! I would have given Corgi 5 * but this has shaken my confidence slightly. There are two other faults which could have been remedied during the service. ,LABEL_0,0.932,en,True,True,1.0
